1378.23174,66.41898,2963935.0,99.44701,5.92532207e-06,0.000853,-53.93212,-54.26795,-67.93509,33341262.705,0.000199999999,-2.3873534516401675
483.5898,86.42215,1602680.0,79.67356,1.76547568e-06,0.0016258,-48.7043,-48.55972,-79.22334,4694384.63,1.2632587605842305e-07,-1.328390970034949
1017.3474,71.64672,1443254.0,66.63142,4.42118677e-06,0.0012774,-51.71438,-51.99128,-74.88989,4167743.46,2.2549693003757807e-07,-1.3393101454685077
1422.4275,67.87141,2592041.0,96.00769,3.73144794e-06,0.0008915,-56.94862,-57.3161,-69.2431,28397734.82,0.0001410823103169406,-2.317763663727071
210.92022,69.60254,2028923.0,78.19745,5.41859335e-07,0.0013629,-53.71657,-54.42644,-75.43455,3145597.285,1.2713250389459012e-07,-1.3128103977443575
206.50122,69.90287,1922593.0,77.28941,7.69433325e-07,0.0012864,-53.63644,-54.36184,-76.30719,3004290.165,1.5354062427934604e-07,-1.304450331254028
989.40438,83.69887,4303276.0,86.29232,2.0360905e-06,0.0017402,-51.25193,-50.35745,-68.81893,14708444.899999999,5.693339003294979e-05,-2.156868003281353
1399.48092,66.52874,3030449.0,99.43116,5.78489344e-06,0.0009003,-53.96521,-54.22776,-67.70798,33420704.175,0.00016026219185515187,-2.3939313082439067
483.89652,86.07373,1702289.0,80.37012,1.7261392e-06,0.0016628,-48.23037,-48.52517,-81.97314,4870256.535,1.2378133489597497e-07,-1.3377811894883074
1004.301,71.70491,1486836.0,67.16368,4.27926049e-06,0.0012875,-51.77994,-52.05637,-74.93816,4342898.27,1.3934608942121603e-07,-1.3322968302386258
1415.34108,66.44873,2845870.0,96.89519,4.3782912e-06,0.0010071,-55.93143,-56.29683,-67.74607,31588232.73,3.2303036884528654e-07,-1.4437708110185266
210.465,69.73652,1962702.0,77.98342,5.83806786e-07,0.0013626,-53.36366,-54.06504,-75.95499,3083201.725,1.49174284657185e-07,-1.318280357677257
191.94552,69.75794,1869867.0,77.14583,7.21027555e-07,0.00129,-53.19876,-53.95017,-76.84927,2931002.76,1.4074920434153804e-07,-1.3135182022766556
1008.11304,83.02341,4569751.0,87.56123,2.03255759e-06,0.0018512,-52.45754,-51.33828,-67.99503,14860272.3,0.00014929750838932841,-2.2533135606508994
1405.86642,67.14619,2786114.0,98.93902,4.62513033e-06,0.0008357,-55.91377,-56.3299,-68.77424,5519732.338388,0.00019955341820056797,-2.345757492320333
466.8588,86.3437,1665027.0,79.5371,1.92124265e-06,0.0015672,-48.62126,-48.48443,-79.41089,4821678.665,1.2099139986137408e-07,-1.3263244928287548
988.2468,71.76278,1484829.0,67.04173,4.29131014e-06,0.0012792,-51.81579,-52.09247,-75.0094,4342656.865,2.3086825246943414e-07,-1.328215910123686
1393.52634,66.34221,2827625.0,96.84863,4.34364048e-06,0.0010163,-55.97075,-56.35044,-67.6689,31563598.06,0.0720625928106264,-2.4381169854849567
198.75672,70.14608,2071989.0,77.16235,9.01565518e-07,0.0012527,-53.9015,-54.55881,-75.71494,3180830.875,1.24480920449685e-07,-1.294996630324295
193.73022,69.82041,1877352.0,77.22205,7.94787226e-07,0.0012718,-53.17175,-53.91182,-76.86511,2944379.27,1.3917774646154405e-07,-1.311762045181892
1027.92312,81.80061,5289763.0,90.02363,3.09731123e-06,0.0020742,-53.45578,-52.03803,-66.78447,14870990.25,0.0001731315447578587,-2.282959749596611
1413.68814,66.63006,3074280.0,100.4502,6.1585815e-06,0.0007979,-53.70808,-53.99658,-67.99162,35603480.910000004,0.00013748209182271748,-2.367925513474461
483.86394,86.64268,1595182.0,79.02674,2.03004358e-06,0.0015469,-48.61906,-48.48538,-79.65594,4700996.635,1.2316006020823808e-07,-1.3231299641711753
1004.0238,71.86998,1478461.0,66.66978,4.35736828e-06,0.0012614,-51.84701,-52.12049,-75.10588,4364548.495,2.2810850542195902e-07,-1.3270403353470694
1384.0407,67.40514,2621632.0,96.12583,3.68291215e-06,0.0009421,-57.03838,-57.32444,-68.39098,31545963.095,5.9361237660839376e-05,-2.2360768345756985
200.17026,70.33651,2013795.0,77.13264,9.4226535e-07,0.0012594,-53.5365,-54.17466,-76.19147,3145026.3,1.4517036872787106e-07,-1.3011336291781503
210.77262,70.03742,1864745.0,77.43231,7.34794838e-07,0.0013186,-52.8648,-53.57491,-77.31221,3047174.04,1.650435040449971e-07,-1.320900612203318
1045.88622,80.77896,5903769.0,92.91393,2.31605045e-06,0.0022907,-51.37039,-50.40943,-67.80033,16086436.95,0.07017858032844496,-2.389215374966729
1391.87556,66.40544,3017312.0,101.0145,6.10431081e-06,0.0008193,-53.77188,-54.0962,-67.8933,33464545.13,0.000167760075226251,-2.3787514290083385
465.10308,86.60127,1653860.0,79.77196,1.88458285e-06,0.0015598,-48.68057,-48.54107,-79.46427,4673058.365,1.2349816946630603e-07,-1.323163008896225
1003.99914,71.70693,1516611.0,67.38938,4.25592756e-06,0.0012841,-51.8999,-52.17179,-74.82568,4500303.415,1.4055836811555704e-07,-1.3295906741658507
1381.53762,68.50566,2493933.0,95.84948,3.58383197e-06,0.0008922,-56.80868,-56.94065,-69.02784,29988308.77,0.000199999999,-2.3248464033898077
197.5329,69.82711,1974131.0,77.69331,7.28388887e-07,0.001315,-53.35949,-54.0516,-76.02859,3069248.5,1.4904225043663397e-07,-1.3132014581787006
226.66068,70.11516,1831802.0,77.56719,6.71416751e-07,0.0013647,-52.58329,-53.31981,-78.34333,3039738.8449999997,1.2851697349810997e-07,-1.329692323281558
1046.16684,80.84135,6020184.0,93.07154,2.1916803e-06,0.0022343,-51.33312,-50.42029,-68.14924,15789730.1,0.06961440843065125,-2.3846169461218842
1390.28724,67.27564,2802240.0,99.67852,4.55459963e-06,0.0008341,-55.9228,-56.37692,-69.09164,5575750.887463001,3.30689691279264e-05,-2.1224436391652413
467.18622,86.44552,1744103.0,79.90352,2.0317417e-06,0.0015564,-48.19267,-48.46784,-82.63803,4904655.875,1.221238140951801e-07,-1.329277736802379
984.9492,71.5142,1544200.0,67.59326,4.33027743e-06,0.0013069,-51.5778,-52.36618,-88.69304,4563205.555,1.4511735258273002e-07,-1.3324141584727736
1352.97216,68.28216,2454615.0,95.69694,3.66331976e-06,0.0008924,-56.83605,-56.97924,-68.83308,29960040.37,2.7446096905419217e-07,-1.3659193463465178
183.8601,70.10405,2051731.0,76.8177,1.10234144e-06,0.0011986,-53.92379,-54.60411,-75.8784,3071261.6950000003,1.3890670961610905e-07,-1.2885246247637416
213.13098,69.76339,1861018.0,77.61364,6.26320016e-07,0.001435,-52.14304,-52.879,-78.12313,3089748.4450000003,1.2774147210482895e-07,-1.3465142922327409
1064.40264,80.75793,6565495.0,94.09726,1.55069065e-06,0.002178,-50.52786,-49.3361,-65.52635,15710071.5,0.000199999999,-2.3807023108141943
1396.9773,67.1845,2804931.0,99.32408,4.61037315e-06,0.0008468,-55.8677,-56.28121,-68.81886,5535622.4383495,0.00019968176278020277,-2.3454341815380984
485.60976,86.29103,1858109.0,80.19105,2.06915869e-06,0.0015602,-48.16665,-48.44222,-82.67523,5166091.140000001,1.2142389322802696e-07,-1.3309571065139452
972.35568,71.66177,1522779.0,67.79138,4.20910901e-06,0.0012901,-51.90132,-52.17692,-74.81069,4476786.615,1.4381068912689604e-07,-1.3284685582273494
1344.45582,66.99777,2640340.0,96.40357,3.84199337e-06,0.0009538,-57.05703,-57.25242,-67.63101,33450704.225,8.501949484259998e-05,-2.2773456977023767
195.98526,70.02926,1941169.0,77.13945,9.98720189e-07,0.0012329,-53.61985,-54.32557,-76.34047,2967423.05,1.50155820117315e-07,-1.2982480904406928
195.52698,70.17686,1781884.0,76.46808,8.22368875e-07,0.0013041,-52.41357,-53.25404,-81.02562,2909155.075,1.9998956456958205e-07,-1.3255186027872634
1061.8479,81.58261,5678308.0,91.89811,2.95027313e-06,0.0020405,-53.3434,-51.98078,-66.95798,15531426.9,0.0001785160333230933,-2.300968982383275
1418.2578,66.95507,3157516.0,101.7704,5.95498735e-06,0.000838,-53.75774,-54.00385,-68.14579,5520951.3869005,0.07513843120056152,-2.4450424227485046
467.8065,86.33194,2001430.0,79.59819,2.36743839e-06,0.0014614,-48.31562,-48.41859,-110.4734,5327812.105,9.507403448858701e-08,-1.321884003981047
959.42484,71.50634,1571807.0,68.64501,4.23506433e-06,0.0013245,-51.51686,-52.29787,-88.53164,4580466.78,1.4717764678425813e-07,-1.3354272690312259
1323.12636,66.74777,2604987.0,96.01772,3.88000578e-06,0.0009762,-57.08054,-57.26614,-67.32966,33421458.35,0.00015910917196853457,-2.3273574698349337
183.99798,70.26849,1978353.0,76.61414,1.17600799e-06,0.0011806,-53.61021,-54.28843,-76.49193,3009580.85,1.5354589801787e-07,-1.2908639928615366
181.82628,70.20013,1782996.0,76.09708,9.34269085e-07,0.0012674,-52.43768,-53.27725,-81.02483,2873905.915,1.2398704518562506e-07,-1.3210985570049314
1044.77634,80.3636,6941043.0,96.17612,1.54405194e-06,0.0022325,-50.47045,-49.25104,-65.23408,15642175.4,0.06957701398611499,-2.428140302316683
1423.82736,67.56813,2910054.0,100.6985,4.73641237e-06,0.0008138,-55.73,-56.07762,-69.0178,6084695.8364595,0.000199999999,-2.345878162391183
467.23914,86.34576,2087992.0,79.69703,2.3650943e-06,0.0014314,-48.50373,-48.45781,-83.3405,5413935.3149999995,9.46319810404871e-08,-1.317077990965286
940.63356,71.62602,1597500.0,68.86455,4.15821106e-06,0.0013018,-51.767,-52.49764,-85.35024,4630476.645,1.690483316118611e-07,-1.328152095396105
1329.51132,66.50524,2626647.0,96.69294,3.76623112e-06,0.0010287,-57.10538,-57.22596,-66.87031,35575988.655,0.00015503341265704862,-2.3421461357649767
181.5741,69.737,1947740.0,77.11486,9.03463661e-07,0.0012513,-53.44553,-54.17338,-76.19964,2942943.5949999997,1.49497319387595e-07,-1.3052935384170916
168.661386,70.33984,1848173.0,75.72202,1.00704379e-06,0.0012186,-52.6721,-53.4087,-78.78816,2896786.42,1.2448308417179806e-07,-1.3113622037571062
1063.53756,79.99783,7230445.0,96.47558,1.62824827e-06,0.0022757,-50.38635,-49.14862,-64.98589,15918870.9,0.06931373699649974,-2.4445685440591003
1419.41286,68.84318,2604552.0,98.5019,4.17036776e-06,0.0007405,-56.2993,-56.65008,-70.4419,5895281.1876505,0.07789132136326578,-2.34775939269031
484.43436,86.31592,2129486.0,79.79385,2.38921162e-06,0.0014292,-48.49536,-48.44821,-83.24924,5522603.4399999995,9.379108879879836e-08,-1.3172397424636764
940.64508,71.77618,1556898.0,67.9303,4.27813532e-06,0.0012854,-51.64082,-52.43203,-90.53139,4499459.695,1.5256197545473414e-07,-1.3272057966092579
1342.96164,65.47393,2891083.0,97.53663,4.71344299e-06,0.0010688,-55.84873,-56.01176,-65.98229,38063578.565000005,0.000199999999,-2.4025676040549966
