"[-4.786233432227052, -5.8388255862439165, -4.605360388644702, -4.547162349096534, -2.866446574159379, -4.803902342828236, -1.5659838912795685]"
"[-4.7737300590960325, -5.586157158004991, -4.587446583011762, -4.538072001513303, -2.7171461801171306, -4.793878181424245, -1.4881589666759811]"
"[-4.764816556063005, -4.7749774968739915, -4.570923758440115, -4.521237011880572, -1.830318282063542, -4.785821374417006, -1.4851917046579788]"
"[-4.76470588152025, -4.75813278430043, -4.555963590721768, -4.516336119111177, -1.7990701920559735, -4.776286352796664, -1.5660407420409197]"
"[-4.761450380847231, -4.7458380979746035, -4.541883622006338, -4.505431765905145, -5.572048371439037, -4.771819736865023, -5.215145959868978]"
"[-4.757781275669366, -4.733901010165365, -4.526058845725987, -4.434062810872621, -5.518969508817668, -4.76085136825847, -5.22259932355513]"
"[-4.759903960772286, -4.723985646023617, -4.509077382389461, -4.500794044347121, -1.7298942784426832, -4.751737834088361, -4.874835719916251]"
"[-4.76359337981958, -4.723413081317032, -4.493078902303038, -4.5130217254287865, -5.406664793367594, -4.755829567869101, -4.872139110694635]"
"[-4.762074707763, -4.7254255891342245, -4.471561041603305, -4.493826260033963, -4.902917333237593, -4.7507166884965075, -4.885176252551398]"
"[-4.761876413081391, -4.7289605626214675, -4.451245818182409, -4.478269251053598, -4.901058671232017, -4.758045002644854, -4.883034093648839]"
"[-4.7580742704238945, -4.729985148047693, -4.470390043606907, -2.982834102594026, -4.8949690147794875, -4.764982372614545, -4.8934583403272045]"
"[-4.761961436995011, -4.736252141857742, -4.466030874788725, -2.90281102348948, -5.221806705871602, -4.763983949975356, -4.882746084719254]"
"[-4.765147955942591, -4.74106680373167, -4.48310925937394, -2.8976786912625223, -4.881333806772822, -4.784598814601889, -4.880746524745249]"
"[-4.764178751750737, -4.746546697778981, -4.461486384011635, -2.8968808075076935, -4.89151659678987, -5.134192535720236, -4.8638992834735895]"
"[-4.766300536764332, -4.7494989970170245, -4.439541950048138, -2.966998331485677, -4.878419451797229, -4.917919710851071, -4.878175060427603]"
"[-4.766218584887508, -4.755201957432185, -4.4149139478965544, -2.9585166591951393, -4.877338238637986, -5.123195095076949, -4.888598003974931]"
"[-4.7662732258599885, -4.753360462743074, -4.337762015580088, -2.948794701566432, -4.878019027944909, -4.774444568906725, -4.889801089091855]"
"[-3.1213984909566137, -3.5292090049978904, -7.929539619594375, -7.934900721353331, -1.800552920765123, -4.999814826120701, -1.8463590575990658]"
"[-3.115881887085207, -2.54835636263071, -7.938388055452773, -7.9319939187321316, -2.848855765388047, -2.544051247976317, -1.799508259350983]"
"[-3.1023328802794135, -2.5159954661568507, -7.90637368950335, -7.957215748438651, -2.846701893725816, -2.5288837091796528, -1.7498764641696527]"
"[-3.1307250845087546, -2.5168380007622444, -7.893834698598248, -7.967215570973635, -2.805149974465938, -3.5002287331920288, -1.7430286931746035]"
"[-3.149851787638727, -2.487587995570596, -8.02205317152976, -7.90887187800283, -2.861672064712792, -2.410754425520342, -1.7391683457857179]"
"[-3.171841244734544, -2.467685448283727, -8.016104792670863, -7.934018920617827, -2.822628240210851, -3.4755859946118126, -1.7246710216106695]"
"[-3.1566090032417824, -2.367764066083857, -8.01094090709684, -7.299868940181406, -2.812280362876425, -2.4694600078210796, -1.7264771832079158]"
"[-3.126786737180578, -3.418326002398331, -8.028126411967325, -7.274882673549055, -2.815937912735832, -2.362044443943726, -1.7454870966841498]"
"[-3.1112257562325447, -2.3999454181206734, -8.028742934581262, -7.417266270839462, -2.82193180562995, -3.4138246131965424, -1.739306396514226]"
"[-3.0841677177818885, -2.3793591500545967, -8.026243184835158, -7.4385940838872955, -2.900162210800939, -2.400010994873015, -1.7195158206797163]"
"[-6.265454025538276, -3.3620566393860134, -8.03092409399508, -7.378672203881654, -1.8256940474177183, -2.3705184470226768, -1.6993964465880107]"
"[-3.1021251990135057, -3.347292652233307, -6.548842765597402, -7.4572741588691835, -1.8123141244327616, -2.3255043513667513, -1.683977331663392]"
"[-3.078889963293453, -2.3314289311652536, -6.531706713542939, -7.468408599672263, -1.8383713994015511, -2.2033193337838926, -1.6833005219048036]"
"[-3.107037596094943, -2.2960284125010135, -8.088372578421456, -7.474040807690654, -2.864155080099406, -2.1789601319059564, -1.661910763592714]"
"[-3.084388578986158, -2.20596711365821, -8.095753861380016, -7.526286960304015, -1.8832549496913473, -2.2103793391343283, -1.6198861019013968]"
"[-3.0761093765564267, -3.274806246879055, -8.113910269877199, -7.485371159826774, -1.8968145935805536, -2.1938655572305996, -1.6836264889782144]"
"[-1.8292550660342495, -3.2564550308589326, -8.173208039373266, -8.188564526374073, -1.8945967710244744, -2.256645153766903, -1.7404135383767996]"
