0,0,83.9229624735078,3.8125029880968007,41.10191215370346,1.898454374511393,20.690744660869786,0.5419815150446914,119.71134650933458,0.9051682035399347,44,6.18648905019864,3.4120291615765925,15.065054262457032,26,22.242184556610766,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,1,15.789320124831569,3.896870144273003,34.37856066768534,1.4658992751974753,24.21059833947033,1.7029842598546805,14.161746384761749,0.6492941066051318,85,6.232496363522383,6.54215555683571,8.06974433637571,122,48.42267190117071,-0.09119657847871526,-0.17662001128640062,-0.3371481277987346,0.0,0.0,-0.9417317328982637,-0.2306810004082784,-0.15141549675313168,0,0.0,-0.9998810168983144,-2.9286739645218387
0,2,77.54527742335965,4.643419805833347,46.09201461140806,1.430227000975973,43.604204079874286,0.5392569545497805,82.72567619203362,0.2677515326667842,84,7.882175495021027,2.416639329863371,8.64474950293854,131,36.35464447511503,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,3,74.11899709530773,1.5894788147688739,48.195504474053536,2.1560242709511104,27.458947417869602,1.1199820334276738,102.57167796427241,0.5434296075643829,15,8.161710727253768,9.728868037173882,14.699908149566362,20,8.159341220003405,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,4,59.501207572401306,0.6044158229325917,1.4722887677185663,3.7470869632395547,24.614173619723115,1.541665726870343,172.08264271331052,0.996900143498805,75,3.8855450157030935,2.291673374512875,6.920701314599544,134,19.60550524087339,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,5,53.657879747132895,4.800574799846873,45.71950936941198,4.451577000708429,26.104831372010835,1.3150841156492912,44.11479347226116,0.3359281110228647,40,4.769849280848427,2.984581750596019,5.550875660200881,91,17.37419316064751,0.0,-0.13407522434370597,-0.25582806257062857,0.0,0.0,-0.8688696564384998,-0.23553125334220854,-0.1653349801181367,0,0.0,0.0,-1.6596391768131797
0,6,84.14370894107658,1.8854775634911547,26.440652250482483,3.861212126442887,5.308309556378566,1.5374737821221691,120.83374730850429,0.40486037090373583,92,9.143027718127321,1.8465933261921403,2.426073449768694,69,37.33395261288072,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,7,89.01000399371256,3.3743539073082665,34.71680416612897,2.484860003331871,4.128543409681296,1.2624246673517923,147.4968662666835,0.7714334988145017,64,8.662088037860848,8.445366137360038,4.434797532784514,181,13.112894906379092,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,8,21.096145699725266,4.535884548342806,42.669891182441965,0.679496792523528,25.088213706122133,0.9617406826292525,93.55269328025527,0.4372992879970472,49,7.407280725923826,4.93996258418223,4.31334936786103,162,31.618535235250853,0.0,-0.16142115105353158,-0.46273335716613556,0.0,0.0,-0.9242940419411009,-0.26131696942741095,-0.18931600058174544,0,0.0,0.0,-1.9990815201699244
0,9,97.6617932287783,2.0260188969176274,22.183294449312328,1.0906921758136405,8.591244637244683,1.891342437546898,196.36555318475334,0.5854771029928659,71,8.76947163664068,6.208757352000785,14.257318598863836,167,24.39382532068499,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,10,95.25069927832791,0.9000010942198083,5.522204849737594,2.7615109280014587,1.612348043695351,0.960975293901653,83.22881111054609,0.21140320781023414,82,12.255966484458632,4.529734798226048,9.23568884623012,126,44.08771267888874,-0.20686987110009483,-0.08259958141888632,0.0,0.0,0.0,-0.5180722891566265,-0.19594184045134244,-0.13312604141365242,0,0.0,0.0,-1.1366096235406025
0,11,85.7728495908734,3.5625029319819803,1.0082131201092832,2.307850699340891,15.370007334734128,1.7565118154917003,60.11227180977761,0.22515663265093805,54,16.406165484789568,8.553745940021994,7.031027515555095,80,41.490542209814954,0.0,-0.0981007188960378,0.0,0.0,0.0,0.0,-0.2033182101303449,-0.13500862768701133,0,0.0,-0.6966110080004189,-1.1330385647138128
0,12,20.85615658543791,4.89926520173592,9.622015343442492,3.151439640108164,26.281783012527587,1.4841776394961128,170.44494304954753,0.30205002996958585,58,17.796304551962564,4.643176368583544,17.3155431604576,150,15.90976497232469,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
0,13,98.53831201663398,2.44718596598084,18.914532604539218,2.541929701100837,25.571852411339865,0.5334094623852705,48.145557579417684,0.9594760710593042,16,17.513294817533403,6.957921031486031,6.241884462657447,157,12.086917323932209,0.0,-0.12770204458019194,-0.20265377582172822,0.0,0.0,-0.7313994090786998,-0.18185288531654156,-0.10373579087991003,0,0.0,0.0,-1.3473439056770715
0,14,43.504957664841506,1.728086193007794,19.19700270807037,2.5619251593340033,5.591315230161241,1.0438388588596479,108.7077997394072,0.8970391851523905,53,5.490352459146207,6.8372911423186915,7.7755939022777385,27,21.701268281353162,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-11.0
