Title: test opamp tran
Date: Tue May 20 10:40:33  2025
Plotname: Transient Analysis
Flags: real
No. Variables: 3
No. Points: 481
Variables:
	0	time	time
	1	v(vout3)	voltage
	2	v(visr)	voltage
Values:
 176	1.345597803071888e-04
	4.998825603499637e-01
	5.000000000000000e-01

 177	1.355597803071888e-04
	4.998841111984416e-01
	5.000000000000000e-01

 178	1.365597803071888e-04
	4.998825832811762e-01
	5.000000000000000e-01

 179	1.375597803071888e-04
	4.998841122580286e-01
	5.000000000000000e-01

 180	1.385597803071888e-04
	4.998826068669022e-01
	5.000000000000000e-01

 181	1.395597803071888e-04
	4.998841114102193e-01
	5.000000000000000e-01

 182	1.405597803071888e-04
	4.998826307817994e-01
	5.000000000000000e-01

 183	1.415597803071888e-04
	4.998841095094488e-01
	5.000000000000000e-01

 184	1.425597803071888e-04
	4.998826542490593e-01
	5.000000000000000e-01

 185	1.435597803071888e-04
	4.998841071236153e-01
	5.000000000000000e-01

 186	1.445597803071888e-04
	4.998826770193805e-01
	5.000000000000000e-01

 187	1.455597803071888e-04
	4.998841043685163e-01
	5.000000000000000e-01

 188	1.465597803071888e-04
	4.998826991299778e-01
	5.000000000000000e-01

 189	1.475597803071888e-04
	4.998841012251773e-01
	5.000000000000000e-01

 190	1.485597803071888e-04
	4.998827206514238e-01
	5.000000000000000e-01

 191	1.495597803071888e-04
	4.998840985572035e-01
	5.000000000000000e-01

 192	1.505597803071888e-04
	4.998827398157952e-01
	5.000000000000000e-01

 193	1.515597803071888e-04
	4.998840959416595e-01
	5.000000000000000e-01

 194	1.525597803071888e-04
	4.998827588140407e-01
	5.000000000000000e-01

 195	1.535597803071888e-04
	4.998840935171858e-01
	5.000000000000000e-01

 196	1.545597803071888e-04
	4.998827777441668e-01
	5.000000000000000e-01

 197	1.555597803071888e-04
	4.998840890694121e-01
	5.000000000000000e-01

 198	1.565597803071888e-04
	4.998827975696696e-01
	5.000000000000000e-01

 199	1.575597803071888e-04
	4.998840835206371e-01
	5.000000000000000e-01

 200	1.585597803071887e-04
	4.998828172549805e-01
	5.000000000000000e-01

 201	1.595597803071887e-04
	4.998840777273965e-01
	5.000000000000000e-01

 202	1.605597803071887e-04
	4.998828363058869e-01
	5.000000000000000e-01

 203	1.615597803071887e-04
	4.998840727667264e-01
	5.000000000000000e-01

 204	1.625597803071887e-04
	4.998828529104538e-01
	5.000000000000000e-01

 205	1.635597803071887e-04
	4.998840681431305e-01
	5.000000000000000e-01

 206	1.645597803071887e-04
	4.998828702097913e-01
	5.000000000000000e-01

 207	1.655597803071887e-04
	4.998840621284446e-01
	5.000000000000000e-01

 208	1.665597803071887e-04
	4.998828870550347e-01
	5.000000000000000e-01

 209	1.675597803071887e-04
	4.998840573018872e-01
	5.000000000000000e-01

 210	1.685597803071887e-04
	4.998829031180703e-01
	5.000000000000000e-01

 211	1.695597803071887e-04
	4.998840511530225e-01
	5.000000000000000e-01

 212	1.705597803071887e-04
	4.998829198812029e-01
	5.000000000000000e-01

 213	1.715597803071887e-04
	4.998840450120252e-01
	5.000000000000000e-01

 214	1.725597803071887e-04
	4.998829347897846e-01
	5.000000000000000e-01

 215	1.735597803071887e-04
	4.998840391507817e-01
	5.000000000000000e-01

 216	1.745597803071887e-04
	4.998829504229001e-01
	5.000000000000000e-01

 217	1.755597803071887e-04
	4.998840321056042e-01
	5.000000000000000e-01

 218	1.765597803071887e-04
	4.998829664037228e-01
	5.000000000000000e-01

 219	1.775597803071887e-04
	4.998840246414307e-01
	5.000000000000000e-01

 220	1.785597803071887e-04
	4.998829820330313e-01
	5.000000000000000e-01

 221	1.795597803071887e-04
	4.998840172288856e-01
	5.000000000000000e-01

 222	1.805597803071887e-04
	4.998829971098120e-01
	5.000000000000000e-01

 223	1.815597803071887e-04
	4.998840099251245e-01
	5.000000000000000e-01

 224	1.825597803071887e-04
	4.998830116872517e-01
	5.000000000000000e-01

 225	1.835597803071887e-04
	4.998840026744051e-01
	5.000000000000000e-01

 226	1.845597803071887e-04
	4.998830258399387e-01
	5.000000000000000e-01

 227	1.855597803071887e-04
	4.998839954421324e-01
	5.000000000000000e-01

 228	1.865597803071887e-04
	4.998830387385933e-01
	5.000000000000000e-01

 229	1.875597803071887e-04
	4.998839900134748e-01
	5.000000000000000e-01

 230	1.885597803071887e-04
	4.998830508232586e-01
	5.000000000000000e-01

 231	1.895597803071887e-04
	4.998839842197662e-01
	5.000000000000000e-01

 232	1.905597803071887e-04
	4.998830620251755e-01
	5.000000000000000e-01

 233	1.915597803071887e-04
	4.998839779984152e-01
	5.000000000000000e-01

 234	1.925597803071887e-04
	4.998830746044496e-01
	5.000000000000000e-01

 235	1.935597803071886e-04
	4.998839704329703e-01
	5.000000000000000e-01

 236	1.945597803071886e-04
	4.998830876992657e-01
	5.000000000000000e-01

 237	1.955597803071886e-04
	4.998839625692970e-01
	5.000000000000000e-01

 238	1.965597803071886e-04
	4.998831004662641e-01
	5.000000000000000e-01

 239	1.975597803071886e-04
	4.998839549041671e-01
	5.000000000000000e-01

 240	1.985597803071886e-04
	4.998831127164480e-01
	5.000000000000000e-01

 241	1.995597803071886e-04
	4.998839474568488e-01
	5.000000000000000e-01

 242	2.005597803071886e-04
	4.998831245278810e-01
	5.000000000000000e-01

 243	2.010000010000000e-04
	4.998839344649599e-01
	5.000000000000000e-01

 244	2.010000011000000e-04
	4.998174584800466e-01
	4.799999989957139e-01

 245	2.010000013000000e-04
	4.996903820523912e-01
	4.399999969871417e-01

 246	2.010000017000000e-04
	4.994201035715478e-01
	3.599999983910080e-01

 247	2.010000020000000e-04
	4.992030539758642e-01
	3.000000000000000e-01

 248	2.010000020800000e-04
	4.992092986883988e-01
	3.000000000000000e-01

 249	2.010000022400000e-04
	4.992060717119258e-01
	3.000000000000000e-01

 250	2.010000025600000e-04
	4.991946911640704e-01
	3.000000000000000e-01

 251	2.010000032000000e-04
	4.991958385386142e-01
	3.000000000000000e-01

 252	2.010000044800000e-04
	4.991923171934258e-01
	3.000000000000000e-01

 253	2.010000070399999e-04
	4.991904186484364e-01
	3.000000000000000e-01

 254	2.010000121599999e-04
	4.991815604971430e-01
	3.000000000000000e-01

 255	2.010000223999999e-04
	4.991689182377259e-01
	3.000000000000000e-01

 256	2.010000428799998e-04
	4.991394265254201e-01
	3.000000000000000e-01

 257	2.010000838399996e-04
	4.990876160339621e-01
	3.000000000000000e-01

 258	2.010001657599993e-04
	4.989872619485844e-01
	3.000000000000000e-01

 259	2.010003295999986e-04
	4.988167196692559e-01
	3.000000000000000e-01

 260	2.010006572799973e-04
	4.985862499955486e-01
	3.000000000000000e-01

 261	2.010012615325128e-04
	4.985212524646562e-01
	3.000000000000000e-01

 262	2.010020929052702e-04
	4.985043118305490e-01
	3.000000000000000e-01

 263	2.010029247423615e-04
	4.986146072432260e-01
	3.000000000000000e-01

 264	2.010045884165439e-04
	4.988948440910139e-01
	3.000000000000000e-01

 265	2.010074272671296e-04
	4.992975184757201e-01
	3.000000000000000e-01

 266	2.010130479408457e-04
	4.997991183839535e-01
	3.000000000000000e-01

 267	2.010242892882779e-04
	4.996644699143989e-01
	3.000000000000000e-01

 268	2.010467719831422e-04
	4.961691389504740e-01
	3.000000000000000e-01

 269	2.010917373728710e-04
	4.850705648232941e-01
	3.000000000000000e-01

 270	2.011816681523284e-04
	4.653985699744373e-01
	3.000000000000000e-01

 271	2.013523832827116e-04
	4.349090034328474e-01
	3.000000000000000e-01

 272	2.016938135434781e-04
	3.848425144081133e-01
	3.000000000000000e-01

 273	2.023766740650111e-04
	3.407107591885492e-01
	3.000000000000000e-01

 274	2.033766740650111e-04
	3.085437142499430e-01
	3.000000000000000e-01

 275	2.035016740650111e-04
	3.029139224183172e-01
	3.000000000000000e-01

 276	2.037516740650111e-04
	2.917651479225908e-01
	3.000000000000000e-01

 277	2.042516740650111e-04
	2.702399578135286e-01
	3.000000000000000e-01

 278	2.046852908946067e-04
	2.536136473805937e-01
	3.000000000000000e-01

 279	2.051588719766472e-04
	2.487436647784022e-01
	3.000000000000000e-01

 280	2.052478237531794e-04
	2.530180708612104e-01
	3.000000000000000e-01

 281	2.054257273062438e-04
	2.692617451849346e-01
	3.000000000000000e-01

 282	2.057815344123726e-04
	3.039004635678668e-01
	3.000000000000000e-01

 283	2.060948247856033e-04
	3.005693661401906e-01
	3.000000000000000e-01

 284	2.064178637391451e-04
	2.926385176273859e-01
	3.000000000000000e-01

 285	2.069862385104855e-04
	3.015621889861244e-01
	3.000000000000000e-01

 286	2.075158827483819e-04
	2.971643205709678e-01
	3.000000000000000e-01

 287	2.084371786184230e-04
	2.998694795356520e-01
	3.000000000000000e-01

 288	2.094371786184230e-04
	2.991793380212062e-01
	3.000000000000000e-01

 289	2.104371786184230e-04
	2.995581307545812e-01
	3.000000000000000e-01

 290	2.114371786184230e-04
	3.000353160424329e-01
	3.000000000000000e-01

 291	2.124371786184230e-04
	2.993910566561226e-01
	3.000000000000000e-01

 292	2.134371786184230e-04
	3.003256314658054e-01
	3.000000000000000e-01

 293	2.144371786184230e-04
	2.993684165828285e-01
	3.000000000000000e-01

 294	2.154371786184230e-04
	3.003617512880561e-01
	3.000000000000000e-01

 295	2.164371786184230e-04
	2.994307382447368e-01
	3.000000000000000e-01

 296	2.174371786184230e-04
	3.002984536400237e-01
	3.000000000000000e-01

 297	2.184371786184230e-04
	2.995233469970924e-01
	3.000000000000000e-01

 298	2.194371786184230e-04
	3.002101653420157e-01
	3.000000000000000e-01

 299	2.204371786184230e-04
	2.996133775693319e-01
	3.000000000000000e-01

 300	2.214371786184230e-04
	3.001291904324979e-01
	3.000000000000000e-01

 301	2.224371786184230e-04
	2.996866788031760e-01
	3.000000000000000e-01

 302	2.234371786184230e-04
	3.000660402646336e-01
	3.000000000000000e-01

 303	2.244371786184230e-04
	2.997406095140793e-01
	3.000000000000000e-01

 304	2.254371786184230e-04
	3.000209044965527e-01
	3.000000000000000e-01

 305	2.264371786184230e-04
	2.997780005500541e-01
	3.000000000000000e-01

 306	2.274371786184230e-04
	2.999900434351881e-01
	3.000000000000000e-01

 307	2.284371786184230e-04
	2.998033189234608e-01
	3.000000000000000e-01

 308	2.294371786184230e-04
	2.999690621652247e-01
	3.000000000000000e-01

 309	2.304371786184230e-04
	2.998207127313577e-01
	3.000000000000000e-01

 310	2.314371786184229e-04
	2.999543075838154e-01
	3.000000000000000e-01

 311	2.324371786184229e-04
	2.998332895644085e-01
	3.000000000000000e-01

 312	2.334371786184229e-04
	2.999432397314901e-01
	3.000000000000000e-01

 313	2.344371786184229e-04
	2.998430591330619e-01
	3.000000000000000e-01

 314	2.354371786184229e-04
	2.999343178550689e-01
	3.000000000000000e-01

 315	2.364371786184229e-04
	2.998511636689962e-01
	3.000000000000000e-01

 316	2.374371786184229e-04
	2.999267244576627e-01
	3.000000000000000e-01

 317	2.384371786184229e-04
	2.998581677390642e-01
	3.000000000000000e-01

 318	2.394371786184229e-04
	2.999200895735878e-01
	3.000000000000000e-01

 319	2.404371786184229e-04
	2.998643035290243e-01
	3.000000000000000e-01

 320	2.414371786184229e-04
	2.999142767877641e-01
	3.000000000000000e-01

 321	2.424371786184229e-04
	2.998696484599745e-01
	3.000000000000000e-01

 322	2.434371786184229e-04
	2.999092447000578e-01
	3.000000000000000e-01

 323	2.444371786184229e-04
	2.998742277589832e-01
	3.000000000000000e-01

 324	2.454371786184229e-04
	2.999049741431115e-01
	3.000000000000000e-01

 325	2.464371786184230e-04
	2.998780668319658e-01
	3.000000000000000e-01

 326	2.474371786184230e-04
	2.999014307008585e-01
	3.000000000000000e-01

 327	2.484371786184230e-04
	2.998812085005935e-01
	3.000000000000000e-01

 328	2.494371786184230e-04
	2.998985626782538e-01
	3.000000000000000e-01

 329	2.504371786184231e-04
	2.998837149529940e-01
	3.000000000000000e-01

 330	2.514371786184231e-04
	2.998962972544910e-01
	3.000000000000000e-01

 331	2.524371786184231e-04
	2.998856651257640e-01
	3.000000000000000e-01

 332	2.534371786184231e-04
	2.998911223022458e-01
	3.000000000000000e-01

 333	2.544371786184232e-04
	2.998819472354315e-01
	3.000000000000000e-01

 334	2.554371786184232e-04
	2.998895168629916e-01
	3.000000000000000e-01

 335	2.564371786184232e-04
	2.998837387180433e-01
	3.000000000000000e-01

 336	2.574371786184232e-04
	2.998884897565408e-01
	3.000000000000000e-01

 337	2.584371786184233e-04
	2.998851078732854e-01
	3.000000000000000e-01

 338	2.594371786184233e-04
	2.998878952241564e-01
	3.000000000000000e-01

 339	2.604371786184233e-04
	2.998860097740215e-01
	3.000000000000000e-01

 340	2.614371786184233e-04
	2.998876196546649e-01
	3.000000000000000e-01

 341	2.624371786184234e-04
	2.998865750196869e-01
	3.000000000000000e-01

 342	2.634371786184234e-04
	2.998875637260197e-01
	3.000000000000000e-01

 343	2.644371786184234e-04
	2.998869108338897e-01
	3.000000000000000e-01

 344	2.654371786184234e-04
	2.998876524421163e-01
	3.000000000000000e-01

 345	2.664371786184234e-04
	2.998870931847035e-01
	3.000000000000000e-01

 346	2.674371786184235e-04
	2.998878292007592e-01
	3.000000000000000e-01

 347	2.684371786184235e-04
	2.998871785518875e-01
	3.000000000000000e-01

 348	2.694371786184235e-04
	2.998880555332708e-01
	3.000000000000000e-01

 349	2.704371786184235e-04
	2.998872014440426e-01
	3.000000000000000e-01

 350	2.714371786184236e-04
	2.998883068062261e-01
	3.000000000000000e-01

 351	2.724371786184236e-04
	2.998871884753891e-01
	3.000000000000000e-01

 352	2.734371786184236e-04
	2.998885658855315e-01
	3.000000000000000e-01

 353	2.744371786184236e-04
	2.998871557389824e-01
	3.000000000000000e-01

 354	2.754371786184237e-04
	2.998888219266800e-01
	3.000000000000000e-01

 355	2.764371786184237e-04
	2.998871148102897e-01
	3.000000000000000e-01

 356	2.774371786184237e-04
	2.998890687595739e-01
	3.000000000000000e-01

 357	2.784371786184237e-04
	2.998870735111916e-01
